is_scraping,car_model_designation_no,classification_no,car_name,car_model_name,youshiki,vin_start,vin_end,model_from,model_to,catalog_name,parts_code
False,17596,0611,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14111 14190 14300 15100 15110 17700 18213 18213 27101 27102 27450 27450 29331 31100 31400 33400 33400 33910 34100 35120 35120 35320 35320 35603 35604 35652 35752 35772 36250 36740 37210 37310 37430 37480 38720 38720 38860 38885 39101 39101 39101 41601 41602 41700 43210 43210 43252 43420 44101 44102 44111 45111 45151 45201 45202 45910 46510 46860 48110 48150 48510 55101 55102 55311 58511 58611 58800 58800 68001 68001 68002 68002 71711 71711 74100 74120 74140 74150 74400 74400 74430 74430 83410 83440 84511 84531 84531 84536 84536 84572 84701 84701 84702 84702 84703 84910 84910 84920 85105 85180 85180 86401 89101 95200 95310 95400 95400 95410 95410
False,17596,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,46510
False,17596,0617,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,38720
False,17596,0619,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,46510
False,17596,0622,"キャリイ KC,KX",DA16T,DA16T,380001,no_data,201710,no_data,DA16T-3,20002 20002 20002 20002 27101 27102
False,17596,0622,"キャリイ KC,KX",DA16T,DA16T,520001,no_data,201908,no_data,DA16T-4,20002
False,17596,0625,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 17700 18213 18213 27101 27102 27450 29331 31400 33910 38720 38885 41601 41602 41700 43210 44101 44102 45111 45151 45910 46510 48110 55101 55102 58800 68001 68002 71711 71713 71714 74430 84515 84572 84580 84910 84920 85180 85303 95200 95310
False,17596,0629,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38720
False,17596,0635,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 15100 27450 31400 37210 38720 38860 43210 44101 44102 45201 45202 48510 58800 71711 71711 71711 74100 74140 74150 74400 84510 84510 84701 84702 84703 84704
False,17676,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 34100 35120 35320 35650 35670 36780 38720 43210 43210 44101 44101 44102 44102 48150 48510 56110 57300 57300 57611 57711 58300 69100 71713 71742 74100 74140 74400 84510 84510 84701 84701 84702 84702 84730 84730 84740 84740 85103 85103 85107 85108 85303 86401 87101 87307 87308 95200 95411
False,17676,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 34100 38880 38880 38880
False,17676,0011,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31100 33680 34100 39510 43210 56110 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107 85107 85107
False,17676,0015,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31400 33680 34100 36780 38880 38880 38880 56110 56110 56110 85107 85107 85107 85107 95200
False,17676,0016,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 84702 84702
False,17676,0017,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 33910 38880 38880 44101 44101 56110 56110 56110
False,17676,0019,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 31400 31400 33910 34101 34102 36780 38720 74100 74100 74100 74100 85107 85108 86401 87101 87307 87308 95200 95200 95200
False,17676,0023,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34102 38880 38880 38880
False,17676,0029,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33680 34101 34102 85107 85107 85107 85107 85107 85107 85107 85108 85108 85108 85108 85108 85108 85108
False,17676,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,44101 44101 44102 56110 74400 84701 84701 84702 84702 84730 84740 85107
False,17676,0605,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 21000 38880 38880
False,17676,0611,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,56110
False,17676,0615,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 38880 38880 39510 56110 56110 56110
False,17676,0616,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510
False,17676,0617,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 38880 38880 44101 44101 56110 56110 56110
False,17676,0619,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,85107
False,17676,0623,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880 38880
False,17929,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 14110 14110 14120 14140 14140 14190 14250 14300 15100 17700 18213 18213 21000 31100 31400 33400 33910 35120 35120 35320 35320 35500 35650 35670 36254 36710 36770 37190 37210 37310 37320 37430 37480 37990 38860 38880 39510 39510 41601 41602 41800 43210 43252 43402 43421 44101 44102 44111 45111 45151 45201 45202 45810 46500 46500 48110 48150 55101 55101 55102 55102 55311 55311 55401 55402 56100 56100 56100 56100 57300 57611 57711 58270 68001 68002 68003 68003 68004 68004 69100 71100 71711 71721 71741 71742 71811 74100 74120 74150 83401 83402 83501 83502 83510 83530 83540 83560 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83940 83950 83980 83980 84501 84502 84510 84510 84521 84526 84541 84546 84570 84575 84580 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84703 84730 84740 84910 84910 84910 84920 85103 85180 85303 86401 86401 86401 87180 87360 87380 89101 95200 95310 95411
False,17929,0002,2WD,YA22S,YA22S,500001,no_data,201701,no_data,YA22S-2,14250 17700 35120 35120 35320 35320 35650 35670 36254 36770 37320 37430 38880 43402 43421 56100 57300 58270 69100 71711 71713 71721 71740 83401 83402 83940 83940 84501 84502 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 85180 87180 87380
False,17929,0002,2WD,YA22S,YA22S,650001,no_data,201808,no_data,YA22S-3,36770 43210 56100 58270 84910 85102
False,17930,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 27100 27450 38880 38885 43402 43402 44101 44105 44106 56100 56100 56100 56100 74100 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84730 84740 95411
False,17930,0602,2WD,YA22S,YA22S,500001,no_data,201701,no_data,YA22S-2,38880 38885 43402 43402 56100 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702
False,17930,0602,2WD,YA22S,YA22S,650001,no_data,201808,no_data,YA22S-3,56100 85102
False,17954,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 39101 43210 43250 43250 44101 44101 44102 44102 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 72111 72111 72111 72111 72111 83510 83540 84541 84546 84920 84920 85103 85103 85107 85108 85303 87101 87301 87380
False,17954,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 34100 34100 84510
False,17954,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 31400 31400 31400 33680 33910 34100 34100 34100 34100 34100 34100 36710 37990 37990 38720 38720 38720 38880 38880 38880 38880 38880 44101 44102 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 71811 71811 72111 72111 72111 74100 74100 74100 74100 74100 74400 83401 83501 83502 83510 83540 84501 84502 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85103 85103 85103 85103 85103 85107 86401 87301 87380 95200 95200 95200 95411 95411 95411
False,17954,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 36710 38720 38720 38720 39510 39510 41810 43210 43210 46500 46500 48110 48110 48150 48500 48500 48500 48500 57611 57611 57611 57611 57711 57711 57711 57711 68001 68002 69100 71711 71711 71711 71711 71711 71711 71811 71811 71811 71811 72111 72111 74100 74100 74100 74100 74100 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702
False,17954,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13900 14250 15100 15110 18213 33680 33680 33910 34101 34101 34101 35120 35120 35320 35320 36710 37210 37210 37480 37480 38720 38720 39510 39510 39510 39970 41601 41601 41602 41602 41810 43210 45201 45202 48110 48150 48500 48500 48500 48500 55101 55102 55311 58300 58300 68003 68004 69100 71711 71711 71711 71711 71711 71711 71711 71711 71713 71714 71811 71811 71811 71811 71811 71811 71811 71811 72111 83900 83900 83940 83940 83940 83940 83940 83940 85105 85105 85180 86401 87101 87301 87380
False,17954,0010,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 34101 34101 34101 35120 35320 38720 38720 41601 41601 41602 41602 41810 43210 48110 55101 55102 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71741 71811 71811 74100 74100 83900 83900 83900 83900 84701 84702 85101 85102 85301 85302 87101 87301 87380
False,17954,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34101 34101 48110
False,17954,0017,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,31400 33910 33990 33990 34100 34100 36710 37990 37990 37990 38720 38880 43250 71711 71711 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 71811 72111 84510 84701 84701 84702 84702 85106 85107 85107 85108 85180 85303 86401 87101 87301 87301 87380 87380
False,17954,0018,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,33910 36710 38720
False,17954,0022,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 36710 38720 71711 71711 71811 71811 71811 71811 83900 84701 84702
False,17954,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 41601 41601 41602 41602 41810 41810 85107
False,17954,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100
False,17954,0605,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 34100 34100 34100 34100 34100 34100 38880 38880 38880 38880 38880 74400 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 85108
False,17954,0606,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,39510 39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,17954,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 34101 34101 34101 38720 38720 39510 39510 41601 41601 41602 41602 41810 74100 74100 74100 74100 74100 74100 85106 85106
False,17954,0610,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34101 34101 38720 38720 41601 41601 41602 41602 41810 74100 74100 84701 84701 84702 84702
False,17954,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 34101 34101
False,17954,0617,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 38880 74400 84701 84701 84702 84702 85106 85108
False,17956,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100
False,17956,0003,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14110 15100 15110 17700 33910 34100 34100 34100 34100 35120 35120 35120 35320 35320 35320 35650 35650 35650 35670 35670 35670 36710 37310 37990 37990 38720 38720 38720 38720 41601 41601 41602 41602 41810 43210 43402 44101 44101 44102 44102 45111 45111 45111 45111 45151 45151 45151 45151 45201 45202 48110 48110 48150 48500 48500 48500 48500 55101 55102 55311 57300 57300 57611 57611 57611 57611 57611 57711 57711 57711 57711 57711 58300 58600 58600 58600 58600 68001 68002 68003 68004 69100 71711 71711 71711 71711 71811 71811 72111 74100 74100 74100 74100 74120 74120 74150 74150 74150 74400 74400 83401 83402 83410 83410 83440 83440 84501 84502 84503 84504 84510 84511 84511 84515 84570 84701 84701 84702 84702 84703 84703 84910 84910 84920 84920 85103 85103 85107 85108 85303 87105 87180 87305 87380 95200 95411 　
False,17956,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 34103 34103 36710 38720 41810 71811 84701 84702 84730 84740 85107 85108 85303
False,17956,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34103 34103
False,17956,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14220 14220 15100 15100 15110 27101 34100 34100 34100 34100 41601 41601 41602 41602 41810 41810 46510 46510 69100 71711 71711 71711 71811 71811 72111
False,17956,0603,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,15100 34103 34103 41810
False,18008,0001,ABA-DA17W,DA17W,DA17W,100001,999999,201501,no_data,DA17V,35320
False,18008,0001,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,33910 35120 35320 35650 35670 36770 36770 37480 39510 41601 41602 41700 43210 43250 45110 45110 45110 45150 45150 45150 48110 48150 55101 55102 55311 58100 68001 68001 68002 68002 68501 68501 68701 68701 69100 71711 71711 71711 71740 71811 71811 71811 74100 83941 84510 84570 84575 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84920 84920 85105 85180 87105 87106 87180 87305 87306 87380
False,18008,0001,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,13900 27102 34101 35120 35320 36770 38720 41700 48110 55101 55102 69100 71711 71711 71711 74100 83501 83502
False,18008,0001,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,14120 15100 15100 17700 20002 31400 33910 36770 37990 38880 39510 41700 48510 71811 71811 71811 83401 83402 84510 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 85105 85106 85180 95200
False,18008,0002,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,35120 35120 35120 35320 35320 35320 35500 36770 36770 36790 36790 37210 37480 43210 43252 48110 48150 68701 68701 69100 71740 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900 85180 86401 86401 87180 87380
False,18008,0002,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,35120 35320 35500 36770 36770 48110 69100
False,18008,0002,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,35120 35320 43252 83900 83900 83900 83900 83900 85180
False,18008,0006,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,36790 36790 38690 39970 68501 68501 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,18008,0006,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,84701 84701 84701 84701 84701 84702 84702 84702 84702 84702
False,18008,0007,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,69100 69100
False,18008,0007,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,69100
False,18008,0008,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,69100 69100 83900 83900 83900 83900 83900 83900 83900 83900 83900 83900
False,18008,0008,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,69100
False,18008,0008,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,83900 83900 83900 83900 83900
False,18008,0601,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,39510 45111 45111 45111 45151 45151 45151 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84910 84910 85105
False,18008,0601,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,84910
False,18008,0601,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,20002 27450 39510 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 85105
False,18008,0606,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,18008,0606,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,84701 84701 84701 84701 84701 84702 84702 84702 84702 84702
False,18011,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13900 14111 14120 14190 14300 15100 15110 18213 18213 27102 33910 34100 34100 34100 84521
False,18011,0004,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,17700 20002 20002 34100 34100 34100 34100 34100 34100 38880
False,18011,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,27450
False,18011,0604,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 20002
False,18014,0001,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,15110 36770 68002 69100
False,18014,0005,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,17700 34100 34100 34100 37990 39101 43402 45110 45110 45110 45150 45150 45150 46510 71711 71811 83401 83402 84701 84701 84701 84702 84702 84702 84730 84740 85180 87180 87380
False,18014,0005,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,34101 34102 35120 35320 36770 38720 39101 39101 41700 43210 69100 71711 71711 71711 74100 74400 83401 83402 84701 84701 84702 84702 87105 87180
False,18014,0007,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 34100 37990 43210 43250 83501 83502 84701 84701 84701 84702 84702 84702 85105 85106 85180 86401 86401 87105 87106 87180 87305 87306 87380
False,18014,0011,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,14190 14300 15100 15110 17700 18213 20002 27102 27450 31400 33910 34100 34100 35120 35320 35650 35670 36770 37310 37430 38720 38720 38880 41601 41602 41700 43210 43210 45110 45110 45110 45150 45150 45150 45201 45202 45910 46201 46202 46510 48110 48110 48150 48510 58100 58511 58611 58800 68001 68001 68002 68002 68501 68501 68701 68701 69100 69100 71711 71711 71721 71811 71811 74100 74100 74120 74140 74400 83410 83440 83510 83540 84501 84502 84503 84504 84510 84511 84570 84572 84572 84575 84580 84701 84701 84701 84702 84702 84702 84910 84910 84910 84910 84920 84920 85105 85106 85180 87105 87180 87305 87380 89101 89101 95200 95200 95310 95411 95411
False,18014,0019,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 34100 34100 34100 34100 34100 34101 34101
False,18014,0021,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100
False,18014,0029,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,34102 36770 68002 69100 84503 84504 84570 84580 87180
False,18014,0029,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,15100 17700 34102 41700 74100 74400 84701 84702 85105 85106 85180 85180
False,18014,0032,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84570
False,18014,0036,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,34101 34102
False,18014,0036,HBD-DA17V,DA17V,DA17V,420001,800000,201905,no_data,DA17V-3,17700 20002 34102 38880
False,18014,0043,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,34101 34102
False,18014,0043,エブリイパトカー,DA17V,DA17V,250004,800000,201708,no_data,DA17V2P,34102
False,18014,0605,HBD-DA17V,DA17V,DA17V,100001,800000,201501,no_data,DA17V,27101 27102 44101 44102 74400 84701 84701 84701 84702 84702 84702 84730 84740
False,18014,0605,HBD-DA17V,DA17V,DA17V,250001,800000,201704,no_data,DA17V-2,74400 84701 84701 84702 84702
False,18014,0607,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84701 84701 84701 84702 84702 84702
False,18014,0611,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,20002 27101 27102 29331 38885 44101 44102 44111 45111 45111 45111 45151 45151 45151 45910
False,18094,0001,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 36250 36250 36780 36780 38880 38880 38880 38880 39510 39510 48110 48110 48110 48110 48150 48150 55101 55102 57300 58300 58300 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71711 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71811 71811 71811 71811 71811 71811 71811 71811 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84910 84910 84910 84910 84920 85107 85107 85107 85108 85108 85108 86401 86401 86401 86401 87107 87107 87107 87108 87108 87108 87307 87307 87307 87308 87308 87308
False,18094,0002,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,36780 36780 39510 39970 48110 48110 48110 48110 48110 71711 71711 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71740 71811 71811 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85107 85107 85107 85107 85107 85108 85108 86401 86401 87107 87107 87108 87108 87307 87307 87308 87308
False,18094,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 57300 72110
False,18094,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,48110 48110
False,18094,0008,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 48110 48110 48110 48110 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,18094,0012,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 13900 14300 15100 21000 31100 33910 34100 34100 35120 35320 36780 36780 36790 36790 37480 38720 38720 38880 38880 38880 38880 38880 38880 39510 39510 39920 39920 39920 39920 39920 39970 39970 39970 41601 41602 41800 43210 43210 44101 48110 48110 48150 48510 55101 55102 57300 58300 71711 71711 71711 71711 71711 71711 71711 71711 71740 71740 71811 71811 71811 71811 72110 72110 74100 74100 74100 74100 74100 74100 74100 74120 83401 83401 83402 83402 83501 83502 83900 83900 83900 84510 84510 84510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84703 84730 84740 84910 84910 84910 84910 84920 85180 85180 87180 87180 87380 87380 89101 95200 95200 95200 95200 95411 95411
False,18094,0014,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13110 13400 13400 14110 14120 14190 14190 14190 18213 31100 31100 33400 33400 33910 34100 34100 35120 35320 38880 38880 39510 39970 43210 43210 43210 48110 48510 57300 57611 57711 58300 71711 71711 71711 71711 71711 71711 71711 71711 71711 71721 71740 71740 71811 71811 71811 83900 83900 83900 83940 83940 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 85180 87180 87380
False,18094,0017,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34100 34100 43210 48110 58300
False,18094,0601,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880 38880 38880 39510 39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85108 85108 85108
False,18094,0602,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,13400 39510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 85108 85108
False,18094,0608,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702
False,18094,0612,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,21000 38880 38880 38880 38880 38880 38880 39510 39510 48510 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740
False,18094,0614,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880 39510 48510 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702
False,18096,0003,4V:ENE-N,MR31S,MR31S,100001,110000,201310,no_data,MR31S,34100 38880 39510 48510
False,18096,0003,4V:エネナシ,MR31S,MR31S,110001,200000,201509,no_data,MR31S-2,21000 34101 34101 36780 36780 38880 38880 38880 39510 39510 43210 43210 48110 71713 71713 71713 71713 71713 71741 84701 84701 84702 84702 85107 85107 85107 85107 85107 85108 85108 85108 85108 85108 86401 86401 86401 86401 86401 86401 86401 86401 86401 87107 87107 87107 87107 87107 87108 87108 87108 87108 87108 87307 87307 87307 87307 87307 87308 87308 87308 87308 87308
False,18096,0004,4V:ENE-N,MR31S,MR31S,100001,110000,201310,no_data,MR31S,39510
False,18096,0004,4V:エネナシ,MR31S,MR31S,110001,200000,201509,no_data,MR31S-2,39510
False,18096,0005,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,38880 38880 38880 58300
False,18096,0006,no_data,no_data,no_data,no_data,no_data,no_data,no_data,no_data,34101 48110 71740
False,18096,0603,4V:エネナシ,MR31S,MR31S,110001,200000,201509,no_data,MR31S-2,34101
False,18096,0604,4V:ENE-N,MR31S,MR31S,100001,110000,201310,no_data,MR31S,17700 34100 35120 35320 35650 35670 36780 37990 38720 38880 39101 39101 39101 39101 39101 39101 39101 39510 39510 39970 41601 41602 41800 43210 43210 44102 44102 48110 48150 48150 48150 48510 57300 57611 57711 58300 68001 68001 68002 68002 68003 68004 69100 71711 71713 71713 71714 71721 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71741 71742 71811 74100 74120 83401 83401 83402 83402 83501 83502 83510 83540 83940 84501 84501 84502 84502 84510 84510 84521 84526 84541 84546 84570 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84701 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84702 84730 84740 84920 85107 85107 85107 85107 85108 85108 85108 85108 85108 85108 85108 86401 86401 86401 86401 86401 87107 87107 87107 87108 87108 87108 87307 87307 87307 87308 87308 87308 95411
